,Unnamed: 0,source,cos_sim,target,eng_trans
924,5719,отчего у него стали такие уши?» ,0.7276410647639793,«Почему у не го стали такие уши?» ,"Why did he have such ears?"""
925,11523,"– сказала она самой себе. – Нет, я войду к Долли и прямо скажу ей: я несчастна, я стою того, я виновата, но я все-таки несчастна, помоги мне. ",0.8379983187784573,"Нет, я войду к Долли и прямо скажу ей: я несчастна, я стою того, я виновата, но я всё-таки несчастна, помоги мне». ","- No, I'm gonna go in to Dolly and I'm gonna tell her straight: I'm unhappy, I'm worth it, I'm guilty, but I'm unhappy, so help me."
926,13397,Как вы себе поживаете?»,0.9085761247237352,Как вы себе поживаете?,"How are you?"""
927,6108,"— Нельзя, нельзя! ",0.3666801895979373,XЭто нельзя. ,"- You can't, you can't!"
928,14378,"говорит, описано в них, как молодые люди соблазняют благонравных девиц, как они, под предлогом того, что хотят их взять за себя, увозят их из дому родительского, как потом оставляют этих несчастных девиц на волю судьбы и они погибают самым плачевным образом. ",0.5891005913137058,"— говорит, — описано в них, как молодые люди обма нывают девушек, как они говорят, что хотят жениться на них, увозят их из дому родительского, как потом оставляют этих несчастных девушек. ","Says, described in them, how young people seduce good girls, how they, on the pretext that they want to take them for themselves, take them out of their parents' house, how they then leave these poor girls to their fate, and they die in the most unfortunate way."
929,4462,"Теперь я прошу у него всего только пятнадцать рублей и обещаюсь, что никогда уже больше не буду просить и сверх того в течение первых трех месяцев выплачу ему весь долг до последней копейки. ",0.7016032482593879,"Я прошу у него всего только пятнадцать рублей и обещал, что никогда больше не буду просить и в течение трёх месяцев выплачу весь долг. ","Now I'm only asking him for 15 rubles, and I promise I'll never ask him again and I'll pay him back every last penny in the first three months."
930,7171,При виде женщины у Эраста Петровича чуть не вырвался торжествующий вопль — это была Бежецкая! ,0.4575821200461477,Эраст Петрович чуть не закричал — это была Бежецкая! ,"With the sight of the woman Eras Petrovich, a triumphant scream almost broke out — Bezhesky!"
931,14266,- Я хочу видеть! ,0.7972995269314548,— Я хочу видеть! ,- I want to see!
932,23080,Это и позволяло ему вести игру с Ипполитом. 29-го июля Лукан получил сразу пятнадцать тысяч. ,0.5896865542778776,В эти дни Лукан продолжал играть с графом. 29-го он получил сразу пятнадцать тысяч! ,"That's what allowed him to play with Ippolit. On July 29, Lucán received 15,000 at once."
933,14667,"Актриса покусала кончик носового платка и, опустив глаза, спросила с тихим упреком: — За что вы его так обидели? ",0.7876273158071779,Актриса покусала кончик носового платка и спросила с упрёком: — За что вы его так обидели? ,"The actress bit the tip of the handkerchief and, leaving her eyes down, asked him with a quiet reproach: ""Why did you hurt him so much?"
934,22070,Помолчали немного,0.4724304685264308,"Помолчали немного. — Время идёт быстро, и здесь так скучно! ",Shut up a little bit.
935,22476,"Ведь вы знаете сами, Лебедев, в чем наше дело: я приехал по вашему же письму. ",0.7626828421127718,"— сказал он далее Лебедеву. — Вы знаете сами, в чём наше дело: я приехал по вашему же письму. ","You know what we're up to, Lebedev, because I'm here on your own letter."
936,22287,"– От Стивы, – отвечал он неохотно",0.6011249862949367,"— От Стивы, — отвечал он неохотно. — Почему же ты не показал мне? ","- From Steve, he answered reluctantly."
937,4871,"Это только кажется… Нас нет, ничего нет на свете, мы не существуем, а только кажется, что существуем… И не все ли равно!",0.3669503310039666,Это только кажется... ,"It just seems... we're gone, there's nothing in the world, we don't exist, we just seem to exist... and it doesn't matter!"
938,20830,Левин схватился за голову и выбежал из комнаты,0.4782557719247571,"Левин выбежал из комнаты. — Ничего, всё хорошо! ",Levin grabbed his head and ran out of the room.
939,5314,– Да ведь для этого-то и нужен развод.,0.8796890947259935,— Да ведь для этого-то и нужен развод. ,- That's what divorce is for.
940,15394,"– закричала графиня из-за ширмов, – пришли мне, какой-нибудь новый роман, только, пожалуйста, не из нынешних",0.4709877688609644,"— закричала графиня, — пришли мне какой-нибудьновый роман, только, пожалуйста, не из современных. — Как это, grandmaman? ","- screamed the Countess because of the screens, - send me some new novel, only please, not from the present one."
941,15186,"Он сказал: если найти счастливого человека, снять с него рубашку и надеть на царя — царь выздоровеет. ",0.3273485066967301,Тогда он выздоровеет.,"He said, ""If you find a happy man, remove his shirt from him, and put it on the king, the king will recover."
942,23194,"Обедая в уединённом трактире, он, против обыкновения своего, пил очень много, в надежде заглушить внутреннее волнение. ",0.7489761696873939,"Обедая в ресторане, он, против обыкновения своего, пил очень много, в надежде забыть внутреннее волнение. ","He drank too much in a secluded tract against his custom, hoping to muffle the internal excitement."
943,6144,"Эраста Петровича снова подняли, раскачали",0.35819440963116,Тут убийца посмотрел на Эраста Петровича. ,"Eraste Petrovich was raised again, rocked."
944,2370,"Он сделал усилие мысли и понял, что он на полу, и, увидав кровь на тигровой шкуре и у себя на руке, понял, что он стрелялся",0.7159188959148778,"Он понял, что он на полу, и, увидев кровь у себя на руке, понял, что стрелялся","He made an effort to think and realized that he was on the floor, and when he saw blood on his tiger skin and on his arm, he realized that he was shooting."
945,10248,"Вот если ты будешь трудиться, учиться для того, чтобы получить награду, то труд тебе покажется тяжел; но когда ты трудишься, – говорил Алексей Александрович, вспоминая, как он поддерживал себя сознанием долга при скучном труде нынешнего утра, состоявшем в подписании ста восемнадцати бумаг, – любя труд, ты в нем найдешь для себя награду.",0.6578691397738389,"Вот если ты будешь трудиться, учиться, для того чтобы получить награду, то труд тебе покажется тяжёл; но когда ты трудишься, любя труд, ты в нём найдёшь для себя награду. ","If you work hard, learn to gain a reward, you will find it hard; but when you work hard, ""Alexei Alexandrovich said, remembering how he maintained his sense of duty in the boring work of this morning, which took place in the signing of one hundred and eighteen papers, you will find in him a reward."
946,13753,"Я его – тоже… Во сне видел Зину и залаял от радости: она кормила меня с ложечки гоголь-моголем и говорила: «Ты мое сокровище… если ты еще раз заблудишься, я никогда не выйду замуж».",0.5632999295020675,"Во сне видел Зину и залаял от радости; она кормила меня чем то вкусным и говорила: — Если ты ещё один раз заблудишься, я не выйду замуж.","I also saw Zina in my dream and barked with joy: she fed me from a spoon with a gogol-mog and said, ""You are my treasure... if you get lost again, I will never get married."""
947,1754,Эти работы привели Ломоносова к выдвижению интересной гипотезы о природе электрического заряда в облаках. ,0.7022889612799227,В итоге Ломоносов выдвинул интересную гипотезу о природе электрического заряда в облаках. ,These works led Lomonosov to an interesting hypothesis about the nature of the electrical charge in the clouds.
948,1948,"— Господи, как же мне быть! ",0.9051679070541124,"— Господи, как же мне быть. ","- Oh, my God, what am I gonna do?"
949,20681,"— Седина в бороду, а бес в ребро… Впрочем, брат, трудно не влюбиться в эту девушку в красном, видя ее каждый день такой, какой мы ее сегодня видели! ",0.3204011030453105,"Конечно, трудно не влюбиться в такую девушку! ","It's hard not to fall in love with this girl in red, seeing her every day the way we saw her today!"
950,22348,Что делать? ,0.4687468421484195,Что я тогда должен делать?,What do you want to do?
951,13075,"Он того и ожидал и возвратился домой, очень занятый своей интригою.",0.5013798883351676,"Он того и ждал и вернулся домой, очень занятый этой историей.","He expected it and returned home, busy with his intrigue."
952,8346,— О чем вы там злословили? ,0.3754750261809781,О чём вы думали? ,- What were you talking about?
953,11035,- спросила она,0.8135470343138328,— спросила она,- she asked.
954,19260,"Да, да, причесалась ли я, или нет?» ",0.8974410447955857,"Да, причесалась ли я или нет?» ","Yeah, yeah, did I comb my hair or not?"""
955,15607,Соленый (тонким голосом). ,0.8889655102858605,Солёный (тонким голосом). ,Salt (in a thin voice).
956,11626,Она с удивлением вспомнила свое вчерашнее состояние. ,0.8897462248078963,Она с удивлением вспом нила своё вчерашнее состояние. ,She was surprised to remember her condition yesterday.
957,9864,И как бы весело было дома… Валет на пе… это не может быть!.. ,0.4723856343782953,И как бы весело было дома... ,And as much as it's fun at home.....the jackpot... it can't be!
958,278,И кто же не солжет? ,0.6091911219318643,И кто же не обманет? ,Who's not gonna lie?
959,22607,Подумайте сами: вдруг ни с того ни с сего — пожалуйте наследство,0.8740915092667718,Подумайте сами: вдруг ни с того ни с сего — наследство. ,"Consider yourself: Suddenly, ask for an inheritance."
960,7728,Ничего. ,0.4893216843118558,— спросил её брат. — Ничего. ,Nothing.
961,20700,"Алексей Александрович видел, что она плакала и не могла удержать не только слез, но и рыданий, которые поднимали ее грудь. ",0.6335678368655316,"Алексей Александрович видел, что она плакала и не могла удержать слёз. ",Alexey Alexandrovich saw that she was crying and couldn't hold back not only the tears but also the tears that raised her breasts.
962,17134,— думал он. — И пусть».,0.8154620537463427,— думал он. — И пусть». ,"""he thought."" ""And let him."""
963,23465,Оба молчали. ,0.5645635392278094,"И он, и она молчали. ",Both of them were silent.
964,14656,Он взял ее руку и поцеловал,0.8696561408152381,Он взял её руку и поцеловал,He took her hand and kissed her.
965,15893,"Вы не рассердитесь за то, что я об нем написала. ",0.8259075386782839,"Вы не рассердитесь за то, что я о нём написала. ",You won't be angry about what I wrote about him.
966,10459,"И как он вошел в свою должность, как понимает ее! ",0.7903345599555297,"И как он вошёл в свою должность, как понимает её. ","And how he took office, as he understands it!"
967,23272,"Все уже собрались, чтобы выйти в маленькую столовую, как приехал Тушкевич с поручением к Анне от княгини Бетси. ",0.4067286823196046,Приехал какой-то знакомый от княгини Бетси. ,"Everyone's gathered to go out to the small dining room, as Tuskevich arrived with an assignment from Princess Betsy to Anna."
968,4986,… – сказала она и заплакала,0.6099599686262134,Она заплакала,"She said, and she cried."
969,13678,"Машин муж… Она добрая, очень добрая… Вершинин. ",0.5191046300355242,"Она добрая, очень добрая...","The car's husband... she's kind, very kind... Versinin."
970,10624,"Будто проснулся он на рассвете в темной комнате, где спал почему-то один, без жены; и хотя жены не было и комната была незнакомая, но была она в то же время своей, настоящей, той, в которой он всегда жил и живет. ",0.454565473472067,Будто проснулся он на рассвете в тёмной комнате. ,"It was as if he had woken up at dawn in a dark room where he had slept alone for some reason without his wife; and although the wife was not and the room was unknown, but she was at the same time her real one, the one in which he had always lived and lived."
971,19754,"— Нет, — отвечала она, — я нигде не печатаю. ",0.7249835536278222,"— Нет, — отвечала она, — я нигде не печатаю. ",""" No, "" she replied, ""I don't print anywhere."
972,10592,"«Нет, она не любит и не может любить его», решил он сам с собою.",0.8199477820144464,"«Нет, она не любит и не может любить его», — решил он. ","""No, she doesn't love and can't love him,"" he decided with himself."
973,23592,"Я рассержусь, Диего: отвечайте, В чем предо мной виновны вы?",0.9457384750420909,"Я рассержусь, Диего: отвечайте, В чём предо мной виновны вы? ","I will be angry, Diego. Answer me, what is it that you are guilty of against me?"
974,407,- Сказал,0.3268458345919938,— Сказал. ,- He did.
975,15588,"Самые выборы так заманили его, что, если он будет женат к будущему трехлетию, он и сам подумывал баллотироваться, – вроде того, как после выигрыша приза чрез жокея ему захотелось скакать самому.",0.5202956082280591,"Выборы так заинтересовали его, что он и сам подумывал баллотироваться, если будет женат к будущим выборам. ","The election itself lured him to the point that if he was married to the next three - year - old, he was thinking of running himself, like, after winning the prize through the jockey, he wanted to ride himself."
976,16270,"Никому не нравится, а для меня все равно. ",0.9142211498726548,"Никому не нравится, а для меня всё равно. ","Nobody likes it, but I don't care."
977,14496,"Рогожин задал свой вопрос как потерянный, как божеству какому-то, но с смелостью приговоренного к казни, которому уже нечего терять. ",0.846574085556371,"Рогожин задал вопрос как божеству какому-то, но со смелостью приговорённого к казни, которому уже нечего терять.","Rogozhin asked his question as lost, as a god, but with the courage of a condemned to execution, who has nothing to lose."
978,11,"Вероятно, вид этих напряженных рук, тех самых мускулов, которые он нынче утром ощупывал на гимнастике, и блестящих глаз, тихого голоса и дрожащих скул убедили Васеньку больше слов. ",0.3841260361945438,"Вероятно, вид Левина убедил Васеньку больше слов. ","Apparently, the view of these heavy hands, the very muscles he felt this morning in gymnastics, and the shiny eyes, the quiet voice, and the shivering cheekbones convinced Vasenka more words."
979,12899,Пора домой.,0.9613185626540364,Пора домой. ,It's time to go home.
980,7567,"– Не пугайтесь, ради Бога, не пугайтесь! ",0.8199184865404125,"— Не пугайтесь, ради бога, не пугайтесь! ","- Don't be scared, for God's sake, don't be scared!"
981,2981,"Согласно тайной договоренности между Британской и Австро-Венгерской империями, в случае появления в Константинополе хотя бы одного русского солдата, броненосная эскадра адмирала Горнби немедленно открывает огонь, а австро-венгерская армия переходит сербскую и русскую границы. ",0.533467268990486,"Договорились о том, что если хотя бы один русский солдат появится в Константинополе, то англичане начинают стрелять по нашим позициям, а австро-венгерская армия переходит сербскую и русскую границы. ","According to a secret agreement between the British and Austro-Hungarian Empires, if at least one Russian soldier appeared in Constantinople, Admiral Gornby &apos; s armoured squadron immediately opened fire, and the Austro-Hungarian army crossed the Serbian and Russian borders."
982,16070,— Сама не понимаю. ,0.5216837918861852,"— Сама не понимаю, — уныло согласилась я. ",- I don't understand.
983,11615,"- Я не знаю ваших мыслей, Лизавета Прокофьевна. ",0.8401626023256916,"Князь подумал. — Я не знаю ваших мыслей, Лизавета Прокофьевна. ","- I don't know your thoughts, Lizaveta Procofievna."
984,16908,В один миг разговор сделался общим. ,0.7283517385913979,Разговор сделался общим. ,"At one point, the conversation became general."
985,12915,"За чаем продолжался тот же приятный, полный содержания разговор. ",0.7041628122654039,За чаем продолжался тот же приятный и интересный разговор. ,"After tea, the same pleasant, full conversation continued."
986,4922,"Колумб помер почти не видав его и, в сущности, не зная, что он открыл? ",0.6066492192676863,"Колумб умер, почти не видя его и не зная, что он открыл. ","Columbus died almost without seeing him and, in fact, without knowing what he discovered?"
987,22025,"Студент или так, бездельник?",0.3361090841026912,Студентов было много. ,"A student or something, a bum?"
988,6042,"– Ну, ты не скучала? ",0.8092619252276962,"— Ну, ты не скучала? ","- Well, didn't you miss me?"
989,3316,"— Благодарю вас, княгиня, за ваше участие и советы. ",0.8180999017107456,"— Благодарю вас, княгиня, за ваше внимание и совет. ","- Thank you, Princess, for your participation and advice."
990,13755,Ничего. ,0.405359301098712,Ничего не поделаешь... ,Nothing.
991,5885,"Наконец тонкий, длинный язычок огня лизнул и пачку, огонь прицепился и побежал вверх по бумаге, по углам, и вдруг вся пачка вспыхнула в камине, и яркое пламя рванулось вверх. ",0.7213552352434145,"Тонкий, длинный язычок ог-ня лизнул пачку, побежалвверх по бумаге, по углам, и вдруг вся пачка вспыхнула в камине. ","Finally, a thin, long tongue of fire licked and a pack, the fire bolted and ran up the paper, in the corners, and suddenly the whole pack burst into the fireplace, and the bright flame burst up."
992,1527,Уж не тайное ли общество самоубийц?,0.3231753191039725,Самоубийца оставил письмо. ,Isn't that a secret suicide society?
993,6454,"— Ну, ну, ну… я пошутил! ",0.7356565695461907,"— Ну, ну, ну... я пошутил! ","- Well, well... I was kidding!"
994,16717,"Лес этот необходимо было продать; но теперь, до примирения с женой, не могло быть о том речи. ",0.7298033111968465,"Лес этот не об ходимо было продать, чтобы заплатить долги, но теперь, до при мирения с женой, не могло быть о том и речи. ","The forest had to be sold; but now, before reconciliation with his wife, there could be no talk of that."
995,461,Там был один господин. ,0.3499707576523357,— Там был один сутулый студент в очках. ,There was a gentleman.
996,8265,"Вы смотрите кругом вы кого-то ищете, вы догадываетесь... ",0.9752542184042388,"Вы смотрите кругом, вы кого-то ищете, вы догадываетесь... ","You're looking around, you're looking for someone, you're guessing..."
997,17514,"Телеграф не работает, дорога перерезана. ",0.7229520807258981,Телеграф не работает. ,"The telegraph's not working, the road's been cut."
998,699,Мы расположились на опушке леса. ,0.8967950307802625,Все расположились на опушке леса. ,We're sitting on a gun in the woods.
999,14260,"«Боже мой, как светло! ",0.7223646568053164,"— подумала она. — Боже мой, как светло! ","""Oh, my God, it's so bright!"
1000,15946,"— Вы по три, по четыре часа играете на рояле, — говорил он, идя за ней, — потом сидите с мамой, и нет никакой возможности поговорить с вами. ",0.6966661799062301,"Казалось, что она не понимает, что ему нужно от неё, но она встала и пошла. — Вы по три, по четыре часа играете на рояле, — говорилон и шёл за ней, — потом сидите с мамой, и нет никакой возможности поговорить с вами. ",""" You play the piano for three, four hours each, "" he said, following her, ""then sit with your mother, and there is no way to talk to you."
1001,11813,"Леонтьева есть некоторое эстетическое преувеличение, но есть в ней и несомненная истина, в ней ставится очень интересная проблема русской народной психологии. ",0.702848296329688,Леонтьева очень интересная проблема русской народной психологии. ,"Leontiev has some aesthetic exaggeration, but there is a certain truth in it, and it raises a very interesting problem with Russian folk psychology."
1002,5566,"- Не могу, ей-богу, не могу; сил моих нет. ",0.4219679434656178,"Не могу, совсем не могу. ","- I can't, for God's sake, I can't; I have no power."
1003,18906,Дона Анна!,0.8041568888214313,Дона Анна. ,Dona Anna!
1004,14191,Соленый. ,0.5574285656543082,Солёный. ,It's salty.
1005,11295,"И, оставшись один на платформе и глядя в темную даль, Гуров слушал крик кузнечиков и гудение телеграфных проволок с таким чувством, как будто только что проснулся. ",0.4448827335745703,"Гуров остался на вокзале один и смотрел в темноту с таким чувством, как будто только что проснулся. ","And standing alone on the platform and staring in the dark distance, Gurov listened to grasshopper screams and the sound of wires with the feeling that he had just woken up."
1006,4601,Наташа (удивленно). ,0.8804703687132802,Наташа (удивлённо). ,Natasha.
1007,15580,"Тут он стал подробно рассказывать мне свое горе. — Три года тому назад, однажды, в зимний вечер, когда смотритель разлиневывал новую книгу, а дочь его за перегородкой шила себе платье, тройка подъехала, и проезжий в черкесской шапке, в военной шинеле, окутанный шалью, вошел в комнату, требуя лошадей. ",0.4680175863612112,"Три года назад, в зимний вечер, подъехала тройка, и проезжий в военной форме вошёл в комнату. ","Three years ago, on a winter night, when the keeper was tearing a new book, his daughter was making a dress behind the partition, the three came up, and a ride in a Circassian hat, in a military tire, covered with a shawl, entered the room demanding horses."
1008,15534,"Даже в том, как сидело на ней платье, он видел что-то необыкновенно милое, трогательное своей простотой и наивной грацией. ",0.4778173635649537,"Ему нра вилось даже, как она носила платье, он видел в этом что-то необыкновенно милое и приятное. ","Even in the way she was wearing her dress, he saw something incredibly sweet, touching with his simplicity and naive grace."
1009,20898,— Шутите!,0.6991149773855099,— Шутишь! ,- You're kidding!
1010,19739,"Достоевский прямо провозгласил, что русский человек – всечеловек, что дух России – вселенский дух, и миссию России он понимал не так, как ее понимают националисты. ",0.6498998371132941,"Достоевский прямо писал, что русский человек — всечеловек, что дух России — вселенский дух. ","Dostoevsky explicitly declared that the Russian man was all human, that Russia's spirit was the universal spirit, and that Russia's mission was not understood by nationalists."
1011,11722,Барышня подняла голову и сделала знак молодому человеку. ,0.7264078863170166,Воспитанница подняла голову и сделала знак молодому человеку. ,The young lady raised her head and made a sign to the young man.
1012,4817,"Мне еще хуже, еще тяжелее, – Она слышала из другой комнаты голоса переговаривавшихся сестер. – И что ж я буду говорить теперь Долли? ",0.7181148843761398,"Мне ещё хуже, ещё тяжелее. — Она слышала из другой комнаты голоса сестёр. — И что ж я буду говорить теперь Долли? ","I'm even worse, even harder, 'cause she heard the voices of the two sisters talking from the other room.' So what am I gonna say now, Dolly?"
1013,3007,Дон Гуан Я Дон Гуан.,0.8059663953772918,Дон Гуан. ,Don Guang Ya Don Guang.
1014,7544,"— отвечал я, сам расхохотавшись вслед за ее детским смехом. — Это такой характер. ",0.4201536302456483,"отвечал я, сам засмеявшись вместе с ней. — XЭто такой характер.",""" I answered, laughing after her childish laughter. "" That's the kind of character."
1015,13988,Случилось тому назад лет около двадцати; я заехал тогда в деревню к Платону Ордынцеву. ,0.8159680825531875,Случилось это около двадцати лет назад; я заехал тогда в деревню к своему другу Платону Ордынцеву. ,It happened about 20 years ago; I then went to the village of Plato Ordantsev.
1016,11225,"Так, когда мы несчастны, мы сильнее чувствуем несчастие других; чувство не разбивается, а сосредоточивается... ",0.6997938180996811,"Так, когда мы несчастны, мы сильнее чувствуем несчастье других.","Thus, when we are unhappy, we feel more of the misery of others; the feeling does not break, but concentrates..."
1017,13139,"— Ну, Лизавета Григорьевна», сказала она, входя в комнату, — видела молодого Берестова: нагляделась довольно; целый день были вместе",0.6858318616794224,"— Ну, Лизавета Григорьевна, — сказала она, — видела молодого Берестова, целый день были вместе","""Well, Lizaveta Grigorievna,"" she said, when she entered the room, ""I saw a young Berestov: she had seen enough; she had been together all day."
1018,3915,"— Не армия, а представление искейпистов. ",0.3697631448208003,"— Не армия, а цирк! ","- It's not the army, it's the performance of the Scriptists."
1019,9244,"Он еще мог вернуть ее, но она дошла до двери, он все молчал, и слышен был только звук шуршания перевертываемого листа бумаги",0.6227460472170718,"Он ещё мог вернуть её, но она дошла до двери, он всё молчал, и слышно было только звук от листа бумаги в его руках","He could still have brought her back, but she came to the door, he kept quiet, and all he heard was the sound of a roll-over of paper."
1020,10979,- быстро перебил вдруг Рогожин и испуганно присел на подстилке: - слышишь?,0.6156443021844381,— быстро перебил вдруг Рогожин и испуганно присел. — Ходит! ,- quickly interrupted Rogozhin and scaredly sat down on the floor.
1021,4097,"Чебутыкин (сквозь слезы, сердито). ",0.8913891887661409,"Чебутыкин (сквозь слёзы, сердито). ","Chebutykin (through tears, angry)."
1022,2683,Я так боялась отказа! ,0.9735513087327984,Я так боялась отказа!,I was so afraid to say no!
1023,15293,"Афанасий Иванович, я и забыла прибавить: вы эти семьдесят пять тысяч возьмите себе и знайте, что я вас отпускаю на волю даром. ",0.8409516770588117,"— Афанасий Иванович, я и забыла прибавить, — сказала вдруг Настасья Филипповна. — Вы эти семьдесят пять тысяч возьмите себе и знайте, что я вас отпускаю на волю даром. ","Afanasius Ivanovich, I forgot to add: you shall take these seventy-five thousand, and know that I will release you free for free."
1024,4323,"По-моему, римский католицизм даже и не вера, а решительно продолжение Западной Римской империи, и в нем все подчинено этой мысли, начиная с веры. ",0.7922855280406773,"По-моему, римский католицизм и не вера, а продолжение Западной Римской империи. ","I think Roman Catholicism is not even a faith, but a decisive extension of the Western Roman Empire, and it's all subject to that thought, starting with faith."
1025,16783,"Когда она пела, все шептались и пересмеивались, но на последней ноте притихли и сделали вид, что поражены ее талантом настолько, что забыли даже зааплодировать.",0.7498343719452115,"Когда она пела, все шептались, но на последней ноте притихли и сделали вид, что поражены её талантом. ","When she sang, everyone whispered and laughed, but on the last note quieted and pretended to be so impressed by her talent that they forgot even to applaud."
1026,16621,— Что же они говорят? ,0.5178124776683174,— Что же говорят? ,- What are they saying?
1027,18899,"Маленький Петя Жаботыкин старательно выдирал мочальный хвост у новой лошадки и прислушивался к разговору родителей, убиравших бусы и звезды, чтобы припрятать их до будущего года. ",0.5804974523956038,Маленький Петя Жаботыкин прислушивался к разговору родителей. ,"Little Pete Jobotkin yanked his urinary tail out of a new horse and listened to the conversation of his parents, who removed the beads and the stars, to hide them until next year."
1028,9534,"Вдруг явно и немного страшно опустела земля — это значило, что Юрий Михайлович поднялся с земли на своем «Ньюпоре». ",0.9743603756141178,"Вдруг явно и немного страшно опустела земля — это значило, что Юрий Михайлович поднялся с земли на своём «Ньюпоре». ","Suddenly, the earth was clearly and somewhat empty, meaning that Yuri Michailovich had risen from the ground on his New Por."
1029,16336,Перед ним стояли две бутылки. ,0.9050674803200836,Перед ним стояли две бутылки водки. ,There were two bottles in front of him.
1030,6112,"— Так что, граф? ",0.3512828652375679,"— Так что, граф, у вас какие-то проблемы? ","- So what, Count?"
1031,15724,"Я верю в звезду и судьбу, Варвара Андреевна. ",0.9312143153804784,"Я верю в свою звезду и судьбу, Варвара Андреевна. ","I believe in star and destiny, Varvar Andreevna."
1032,473,"Нина Александровна вздрогнула и сначала как бы с испугом, а потом с подавляющим горьким ощущением рассматривала его некоторое время. ",0.8146293352873556,"Нина Александровна вздрог-нула и сначала как бы с испугом, а потом с горьким ощущением рассматривала его. ",Nina Alexandrovna shuddered and looked at him for a while.
1033,15356,— прошептала она. — К нему я не могу идти,0.6645696778745384,— прошептала она. — К Урбенину я не могу идти. ,- I can't go to him.
1034,9458,Она ревнует ко мне. ,0.7106988958074643,Она ревнует ко мне Вронского. ,She's jealous of me.
1035,19118,"Я коротко их знаю; я почти изучил их физиономии — и любуюсь на них, когда они веселы, и хандрю, когда они затуманятся. ",0.4793777908739647,"Я хорошо их знаю; я почти изучил их лица — я рад, когда они веселы, мне грустно, когда они печальные. ",I know them briefly; I've almost studied their faces — and look at them when they're having fun and shit when they're clouded.
1036,18246,"Потом он позвонил и сказал, чтобы ему принесли чаю; и потом, когда пил чай, она все стояла, отвернувшись к окну… Она плакала от волнения, от скорбного сознания, что их жизнь так печально сложилась; они видятся только тайно, скрываются от людей, как воры! ",0.5080422818659782,"Потом он позвонил и сказал, чтобы ему принесли чаю; и потом, когда пил чай, она всё стояла к нему спиной... ","Then he called and told him to bring him tea; and then, when she drank tea, she stood still, turning her back to the window... she cried from the excitement, from the sorrowful consciousness that their lives were so sad; they were only seen in secret, hidden from men like thieves!"
1037,8211,Она ждала с замиранием сердца мазурки. ,0.6516161813995771,"Во время кадрили ничего значительного не было сказано, но Кити ждала с замиранием сердца мазурки. ",She waited for the heart of the jellyfish to die.
1038,16749,(Целует ей руки.) ,0.8889047806492726,(Целует руки.) ,(Kissing her hands.)
1039,2631,"Совершенно ясно, что для признания ученого необходимо, чтобы окружающее его общество было на таком уровне, чтобы оно могло понимать и оценивать его работу по существу. ",0.826045540394572,"Совер шенно ясно, что для признания учёного необходимо, чтобы окружаю щее его общество могло понимать и оценивать его работу по существу. ",It is clear that the recognition of a scientist requires that the society around him should be at such a level as to enable him or her to understand and evaluate his or her substantive work.
1040,4337,"Милый, постучите… Я не могу… устала… Тузенбах стучит в пол.",0.6499081526103627,Тузенбах стучит в пол.,"Honey, knock... I can't... I can't... I can't..."
1041,17109,Все или почти все.,0.4915231269061373,Всё или почти всё. ,All or almost all.
1042,10049,"Через час Варя, жена брата, приехала и с помощью трех явившихся докторов, за которыми она послала во все стороны и которые приехали в одно время, уложила раненого на постель и осталась у него ходить за ним.",0.5976325633660634,"Через час жена брата Вронского, приехала, с помощью докторов положила раненого на постель и осталась у него. ","An hour later, Varya, the brother's wife, arrived and with the help of three doctors she sent for, who arrived at the same time, put the victim to bed and stayed with him to follow him."
1043,17821,"У нас было условие, тогда еще, В тот вечер, накануне отъезда: когда уже мы сказали все, что я вам пересказала, и условились, мы вышли сюда гулять, именно на эту набережную. ",0.7607660057812615,"У нас было условие, тогда ещё, в тот вечер, перед отъездом: когда уже мы сказали всё, что я вам рассказала, и договорились, мы вышли сюда гулять, на эту набережную. ","We had a condition, then, that night, the night before we left: when we had already told you everything I told you, and we agreed, we came out here for a walk, just on this waterfront."
